0,48.25583723826761
1,44.92938966209397
2,36.97579939839031
3,37.28426381806209
4,29.56101493889419
5,24.859651142680477
6,22.448723501398348
7,40.025544054432004
8,24.356275505524827
9,33.51250351019257
10,38.067569089649
11,27.310716301048274
12,34.490936563258174
13,40.97560972237673
14,35.956944415303575
15,22.400515476218125
16,18.587571686335195
17,26.576657492396315
18,65.12309950967988
19,39.34032756564466
20,38.74546530482875
21,40.79521486096693
22,33.722224127583836
23,37.184862092450004
24,36.544706296326346
25,37.449405045673586
26,20.20218201069403
27,43.72530162971561
28,30.226885436551605
29,31.282841288194746
30,40.0536068330679
31,36.99109882941346
32,35.08556508258232
33,49.74608365307384
34,27.935460967496866
35,41.60960958552891
36,33.52433938703347
37,53.464308220774356
38,22.32850755181576
39,32.204586752835944
40,51.93890361117761
41,41.15209442918535
42,34.588399324586746
43,20.028686422248885
44,32.85444509570728
45,33.05585118350564
46,32.470790588339085
47,52.82679915154896
48,20.32327558835269
49,23.95171194086994
50,38.92749780417326
51,40.71477959527965
52,50.138527487066085
53,46.70736510373408
54,28.121967703632105
55,42.34399221582262
56,25.35353823859223
57,24.228496147070597
58,34.03395633193607
59,21.459181735275976
60,27.912515086627817
61,33.25506505365067
62,26.790205789170436
63,18.11742332622584
64,48.94247300672566
65,36.49163044332953
66,32.415197626161955
67,18.22957215364641
68,34.32561755334855
69,21.853487437776433
70,37.40757978461175
71,46.539544911647255
72,27.40585140382794
73,45.6996345459595
74,48.87148723365486
75,25.242169110526444
76,49.21910808677016
77,29.43425668274039
78,31.596477404894568
79,38.16968727009623
80,17.62733204459481
81,23.889629361814364
82,30.50082642570265
83,39.33098519639286
84,29.209768286083563
85,47.67961812994639
86,37.71250616724789
87,20.662905139069224
88,33.55351029879384
89,38.2452851368803
90,24.36001497268435
91,42.789611366908076
92,38.37219576420583
93,22.926089099941635
94,28.14187277331758
95,24.007496479573174
96,36.31812424678071
97,27.502309061519114
98,28.890654047856515
99,40.533099519159734
